,gender,SeniorCitizen,Partner,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,TotalCharges,Churn,Geography,CreditScore,Surname,EstimatedSalary,MonthlyCharges,customerID,Dependents,PaymentMethod,Charge
7023,Female,0.0,,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,39.8,No,France,850.0,Moss,197266.58,20.1,8006-PYCSW,No,Mailed check,20.1
7024,Male,0.0,No,72.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,6309.65,No,Germany,567.0,Iheanacho,93953.84,86.05,8374-UULRV,No,Credit card (automatic),86.05
7025,Female,0.0,Yes,23.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,1702.9,No,Germany,456.0,White,125167.92,75.3,5934-TSSAU,Yes,Credit card (automatic),75.3
7026,Female,0.0,No,67.0,,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,3870,No,France,637.0,McConnell,28092.77,60.5,2969-VAPYH,No,Credit card (automatic),60.5
7027,Male,0.0,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,144,No,Spain,689.0,Fanucci,136649.8,70.3,9717-QEBGU,No,Electronic check,70.3
7028,Female,1.0,No,9.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,637.4,No,France,842.0,Lombardi,83172.19,75.5,7020-OZKXZ,No,Credit card (automatic),75.5
7029,Female,0.0,Yes,67.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,1680.25,No,France,614.0,Cooke,179227.52,24.9,3967-VQOGC,Yes,Mailed check,24.9
7030,Male,0.0,No,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,1447.9,No,Spain,850.0,Mullah,119969.99,19.3,3308-DGHKL,No,Bank transfer (automatic),19.3
7031,Male,0.0,Yes,65.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,6078.75,No,Germany,503.0,Udobata,47310.24,94.55,1830-GGFNM,Yes,Credit card (automatic),94.55
7032,Female,0.0,Yes,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,255.55,No,Germany,670.0,Cocci,177028.0,18.8,7473-ZBDSN,Yes,Mailed check,18.8
7033,Male,1.0,No,6.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,503.6,Yes,Spain,644.0,Chikwendu,156787.34,85.15,4369-HTUIF,No,Bank transfer (automatic),85.15
7034,Female,0.0,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,1502.25,No,France,510.0,Chiagoziem,46127.7,20.5,1927-QEWMY,No,Credit card (automatic),20.5
7035,Female,0.0,Yes,5.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,220.45,No,France,774.0,Owens,68759.57,44.8,7521-AFHAB,Yes,Mailed check,44.8
7036,Female,1.0,Yes,66.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,6819.45,No,France,752.0,Palermo,7698.6,104.6,6797-UCJHZ,No,Credit card (automatic),104.6
7037,Male,0.0,No,39.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,3213.75,No,Germany,646.0,Palmer,78111.84,81.4,9762-YAQAA,No,Credit card (automatic),81.4
7038,Male,0.0,Yes,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,759.35,No,France,684.0,Wickham,21228.34,20.5,6169-PPETC,Yes,Bank transfer (automatic),20.5
7039,Female,0.0,Yes,28.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,2227.1,Yes,Spain,590.0,He,62222.81,81.05,0256-LTHVJ,Yes,Electronic check,81.05
7040,Female,1.0,No,17.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,330.6,No,Spain,631.0,Shih,176730.02,20.65,4933-IKULF,No,Mailed check,20.65
7041,Male,0.0,Yes,70.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,4144.8,No,Spain,756.0,Butcher,4888.91,59.5,1459-QNFQT,Yes,Bank transfer (automatic),59.5
7042,Female,0.0,Yes,22.0,Yes,No,DSL,Yes,,Yes,No,No,No,Month-to-month,No,1422.05,Yes,Spain,793.0,McDonald,27166.75,61.15,2150-UWTFY,Yes,Mailed check,61.15
7043,Male,0.0,No,10.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,402.6,Yes,Spain,581.0,Komar,46735.19,45.55,0621-TWIEM,No,Electronic check,45.55
7044,Male,1.0,No,17.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,1752.45,No,Germany,552.0,Allan,117505.07,101.8,3629-ZNKXA,No,Electronic check,101.8
7045,Male,0.0,No,12.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,654.85,Yes,Germany,696.0,Shih,159888.1,56.65,5995-OIGLP,No,Mailed check,56.65
7046,Female,1.0,No,1.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,85,Yes,France,756.0,Rowley,61666.87,85.0,6230-BSUXY,No,Electronic check,85.0
7047,Male,1.0,Yes,39.0,,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,4284.8,Yes,Germany,612.0,Han,115161.28,105.65,8111-SLLHI,No,Electronic check,105.65
7048,Female,0.0,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,215.8,Yes,Spain,697.0,Wall,128373.88,74.4,6680-WKXRZ,No,Bank transfer (automatic),74.4
7049,Male,0.0,Yes,47.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,5135.15,No,France,581.0,Fu,86609.37,104.1,3384-CTMSF,No,Electronic check,104.1
7050,Female,0.0,Yes,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,507.9,No,France,556.0,Niu,175149.2,20.2,9621-OUPYD,No,Bank transfer (automatic),20.2
7051,Male,0.0,Yes,72.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,6033.1,No,Germany,529.0,Estep,78695.68,84.45,5766-FTRTS,No,Mailed check,84.45
7052,Female,0.0,Yes,35.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,821.6,No,France,850.0,Amadi,68569.89,24.3,2511-ALLCS,Yes,Bank transfer (automatic),24.3
7053,Male,0.0,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,92.75,No,France,769.0,Cody,187925.75,20.35,6621-YOBKI,No,Mailed check,20.35
7054,Male,0.0,No,30.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,2852.4,No,France,605.0,Pisano,67110.59,95.0,2475-MROZF,No,Credit card (automatic),95.0
7055,Female,0.0,Yes,5.0,No,No phone service,DSL,No,Yes,,Yes,No,No,Month-to-month,No,163.55,No,France,707.0,Fuller,54290.62,34.25,5882-CMAZQ,Yes,Electronic check,34.25
7056,Female,0.0,No,36.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,3003.55,No,France,600.0,P'eng,104076.51,85.85,7951-VRDVK,No,Bank transfer (automatic),85.85
7057,Female,0.0,Yes,70.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,6859.05,No,France,790.0,Izmailov,20510.79,94.8,8174-TBVCF,No,Credit card (automatic),94.8
7058,Male,0.0,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,7422.1,No,France,526.0,Hao,160696.72,99.15,0742-LAFQK,No,Electronic check,99.15
7059,Male,0.0,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,20.35,No,Germany,573.0,Christie,119924.8,20.35,3590-TCXTB,No,Mailed check,20.35
7060,Male,1.0,Yes,,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,5549.4,Yes,France,711.0,Moysey,80215.2,101.9,7056-IMHCC,No,Electronic check,101.9
7061,Female,0.0,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,1787.35,No,France,570.0,Fan,198830.98,25.2,6976-BWGLQ,Yes,Bank transfer (automatic),25.2
7062,Male,0.0,Yes,69.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,7261.75,No,Spain,637.0,Owens,150836.98,106.35,5161-UBZXI,Yes,Credit card (automatic),106.35
7063,Female,0.0,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,20.25,Yes,France,533.0,Yuan,137696.25,20.25,2876-VBBBL,No,Mailed check,20.25
7064,Male,1.0,No,15.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,1156.1,Yes,Germany,850.0,Christian,110805.79,79.4,4631-OACRM,No,Electronic check,79.4
7065,Female,0.0,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,246.7,No,France,497.0,Shearston,22074.48,20.3,6838-HVLXG,No,Mailed check,20.3
7066,Male,1.0,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,8331.95,No,France,832.0,Yevseyev,127804.66,114.5,5135-GRQJV,No,Mailed check,114.5
7067,Male,0.0,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,7919.8,No,France,815.0,Ewers,198490.33,107.7,8915-NNTRC,Yes,Credit card (automatic),107.7
7068,Male,0.0,Yes,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,6130.85,No,France,730.0,Lewis,53718.28,84.5,7971-HLVXI,Yes,Credit card (automatic),84.5
7069,Female,1.0,No,63.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,5243.05,No,Spain,689.0,Chao,186526.12,83.0,6121-TNHBO,No,Bank transfer (automatic),83.0
7070,Female,1.0,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,70.6,No,Spain,668.0,Wong,106457.11,70.6,8309-IEYJD,No,Mailed check,70.6
7071,Male,0.0,Yes,44.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,3974.15,No,France,674.0,Gorman,27468.72,90.65,8679-LZBMD,No,Bank transfer (automatic),90.65
7072,Male,0.0,Yes,24.0,Yes,Yes,Fiber optic,No,,No,No,Yes,Yes,Month-to-month,Yes,2248.05,No,Spain,747.0,Ma,32430.94,93.0,2371-JQHZZ,No,Electronic check,93.0
7073,Male,0.0,Yes,58.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,5681.1,No,France,476.0,Kay,26260.98,100.35,8091-TTVAX,No,Credit card (automatic),100.35
7074,Female,0.0,No,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,531.55,No,Spain,710.0,Palazzi,127951.81,21.05,0835-DUUIQ,Yes,Bank transfer (automatic),21.05
7075,Female,0.0,Yes,35.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,949.8,No,France,596.0,Enemuo,63142.12,25.4,5622-UEJFI,Yes,Credit card (automatic),25.4
7076,Female,0.0,No,58.0,Yes,Yes,No,No internet service,No internet service,,No internet service,No internet service,No internet service,Two year,Yes,1519,No,Spain,632.0,Brady,92816.86,24.7,9661-JALZV,No,Credit card (automatic),24.7
7077,Female,0.0,No,53.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,2879.2,No,France,723.0,Ahmed,17512.53,53.6,4598-ZADCK,No,Electronic check,53.6
7078,Male,0.0,No,22.0,Yes,Yes,Fiber optic,No,No,No,,Yes,Yes,Month-to-month,Yes,2104.55,Yes,France,594.0,Ugochukwu,186884.04,94.65,4124-MMETB,No,Credit card (automatic),94.65
7079,Male,0.0,Yes,62.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,1446.8,No,Germany,505.0,Burns,58019.95,23.75,0784-GTUUK,No,Credit card (automatic),23.75
7080,Male,0.0,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,6362.35,No,Spain,770.0,Quaife,185211.28,88.55,7873-CVMAW,No,Credit card (automatic),88.55
7081,Female,0.0,No,30.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,2308.6,No,France,737.0,Mills,57898.58,74.65,4973-RLZVI,No,Credit card (automatic),74.65
7082,Female,0.0,No,39.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,762.45,No,France,512.0,Kelly,123304.62,20.7,5006-MXVRN,No,Credit card (automatic),20.7
7083,Female,0.0,No,3.0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,220.45,No,France,516.0,Lu,120037.36,69.95,2988-PLAHS,No,Electronic check,69.95
7084,Male,0.0,No,10.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,1043.3,Yes,France,749.0,Simmons,17978.68,110.1,9851-KIELU,No,Electronic check,110.1
7085,Male,1.0,Yes,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,6578.55,No,Germany,603.0,Ponce,152541.89,104.35,2378-VTKDH,No,Electronic check,104.35
7086,Male,1.0,No,50.0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,3454.6,No,Germany,564.0,Whittaker,112350.21,70.35,4726-DLWQN,No,Bank transfer (automatic),70.35
7087,Female,0.0,No,7.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,586.05,Yes,France,591.0,Chidozie,155492.87,79.7,6437-UKHMV,No,Electronic check,79.7
7088,Male,0.0,No,35.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,2021.2,No,Spain,747.0,Ahmed,194926.86,61.2,3727-OWVYD,No,Mailed check,61.2
7089,Female,0.0,No,2.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,160.75,Yes,Germany,561.0,Cocci,139451.98,75.8,5159-YFPKQ,No,Electronic check,75.8
7090,Female,0.0,No,41.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,775.6,No,Spain,503.0,Arcuri,16274.67,20.45,5546-BYZSM,No,Electronic check,20.45
7091,Female,1.0,Yes,17.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,1614.7,No,Germany,752.0,Lindsay,102930.46,92.55,7668-XCFYV,No,Electronic check,92.55
7092,Male,0.0,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,20.25,No,France,773.0,Tsao,73656.38,20.25,8203-XJZRC,No,Mailed check,20.25
7093,Female,0.0,No,66.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,4017.45,No,Spain,683.0,Chuang,75848.22,61.15,5993-JSUWV,No,Bank transfer (automatic),61.15
7094,Male,0.0,No,6.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,493.4,No,France,796.0,Thompson,189414.74,80.25,9152-AMKAK,No,Mailed check,80.25
7095,Male,0.0,No,6.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,556.35,Yes,Germany,806.0,Buccho,190803.37,84.4,7005-CCBKV,No,Electronic check,84.4
7096,Female,0.0,No,2.0,Yes,No,DSL,No,Yes,No,No,,No,Month-to-month,Yes,91.1,Yes,Germany,695.0,Pinto,22485.64,49.05,3097-NNSPB,No,Credit card (automatic),49.05
7097,Male,0.0,No,6.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,522.35,No,France,775.0,McClemans,111558.7,87.95,9741-YLNTD,No,Bank transfer (automatic),87.95
7098,Female,0.0,Yes,32.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,2316.85,No,Spain,744.0,Knowles,158958.9,73.6,2498-XLDZR,Yes,Mailed check,73.6
7099,Female,0.0,Yes,14.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,1152.8,No,Spain,706.0,Chou,17941.16,80.9,6551-GNYDG,Yes,Bank transfer (automatic),80.9
7100,Female,0.0,No,3.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,287.4,Yes,France,726.0,Forster,34743.98,99.0,6956-SMUCM,No,Credit card (automatic),99.0
7101,Female,0.0,Yes,24.0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,1832.4,No,Spain,562.0,Galkin,119899.52,78.4,0810-BDHAW,Yes,Electronic check,78.4
7102,Male,1.0,No,32.0,Yes,Yes,,No,No,Yes,No,No,No,Month-to-month,Yes,2619.25,No,France,577.0,Moore,74077.91,81.1,6259-WJQLC,No,Credit card (automatic),81.1
7103,Female,0.0,No,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,185.2,No,France,612.0,Wu,147545.65,19.3,4815-TUMEQ,No,Mailed check,19.3
7104,Female,0.0,Yes,71.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,3377.8,No,France,492.0,Glover,182865.09,47.6,4872-JCVCA,No,Bank transfer (automatic),47.6
7105,Female,0.0,No,25.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,1992.95,No,France,660.0,Ramos,191849.15,76.15,7175-NTIXE,No,Credit card (automatic),76.15
7106,Male,0.0,Yes,72.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,6094.25,No,France,601.0,Lawrence,80393.27,86.65,4723-BEGSG,No,Credit card (automatic),86.65
7107,Female,0.0,Yes,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,8166.8,No,France,754.0,Pai,27438.83,113.65,9258-CNWAC,Yes,Credit card (automatic),113.65
7108,Female,0.0,Yes,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,442.6,No,France,769.0,Chiekwugo,40257.79,20.35,0519-DRGTI,Yes,Mailed check,20.35
7109,Female,0.0,No,21.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,1862.9,No,France,726.0,Hao,54724.03,90.05,4183-MYFRB,No,Electronic check,90.05
7110,Male,0.0,No,44.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,905.55,No,France,507.0,Artemiev,140134.43,20.4,4625-LAMOB,No,Credit card (automatic),20.4
7111,Male,0.0,No,44.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,819.95,No,France,654.0,Vasilieva,130075.07,19.55,7242-EDTYC,Yes,Bank transfer (automatic),19.55
7112,Male,0.0,No,11.0,Yes,Yes,DSL,No,No,Yes,No,No,,Month-to-month,No,608,Yes,France,683.0,Goodwin,198134.9,53.75,9530-EHPOH,No,Electronic check,53.75
7113,Male,0.0,No,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,215.25,No,France,656.0,Pauley,136521.82,20.35,9932-WBWIK,No,Mailed check,20.35
7114,Female,0.0,Yes,33.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,800.3,No,France,699.0,Chinedum,185227.42,24.15,8277-RVRSV,Yes,Credit card (automatic),24.15
7115,Female,0.0,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,279.3,No,Germany,850.0,Graham,119174.88,19.3,6112-KTHFQ,No,Mailed check,19.3
7116,Female,0.0,Yes,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,62.9,No,France,625.0,Zetticci,183646.41,20.85,7219-TLZHO,Yes,Mailed check,20.85
7117,Female,0.0,Yes,37.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,805.2,No,Germany,603.0,Mellor,105052.9,19.5,2061-VVFST,No,Bank transfer (automatic),19.5
7118,Male,0.0,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,1654.6,No,France,614.0,Sung,74379.57,24.35,9365-CSLBQ,Yes,Mailed check,24.35
7119,Female,0.0,Yes,30.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,3046.15,Yes,Germany,727.0,Aldrich,34551.35,100.05,9647-ERGBE,Yes,Electronic check,100.05
7120,Female,0.0,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,69.55,Yes,France,722.0,Oleary,120906.83,69.55,4110-PFEUZ,No,Mailed check,69.55
7121,Female,0.0,No,24.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,2259.35,No,France,548.0,Meng,98029.58,89.55,5666-CYCYZ,No,Electronic check,89.55
7122,Male,0.0,No,10.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,865.1,No,Germany,498.0,Toscani,132210.49,95.1,5183-SNMJQ,No,Credit card (automatic),95.1
7123,Male,0.0,No,2.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,75.6,Yes,France,645.0,Chambers,103232.6,29.85,1142-WACZW,No,Bank transfer (automatic),29.85
7124,Female,0.0,No,31.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,1520.1,No,France,682.0,Reppert,111879.21,49.85,7605-BDWDC,No,Bank transfer (automatic),49.85
7125,Male,1.0,No,65.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,6496.15,No,France,681.0,Butcher,90860.97,99.1,8065-BVEPF,No,Bank transfer (automatic),99.1
7126,Female,1.0,No,22.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,1692.6,Yes,Germany,,Chiu,23768.01,74.4,8685-WHQPW,No,Bank transfer (automatic),74.4
7127,Male,0.0,Yes,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,613.95,No,France,544.0,Conway,14559.62,18.95,4635-EJYPD,Yes,Mailed check,18.95
7128,Female,0.0,Yes,71.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,7555,No,Spain,850.0,Ch'ang,42774.84,105.15,5360-LJCNJ,No,Bank transfer (automatic),105.15
7129,Female,0.0,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,219.35,No,Germany,671.0,Poole,108872.45,19.35,5961-VUSRV,No,Bank transfer (automatic),19.35
7130,Female,0.0,Yes,63.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,4965.1,No,Germany,728.0,Sung,54359.02,81.2,7997-EASSD,No,Credit card (automatic),81.2
7131,Female,0.0,Yes,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,60.65,No,France,774.0,Browne,113266.28,19.65,1465-WCZVT,Yes,Mailed check,19.65
7132,Male,0.0,No,10.0,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,389.8,No,Spain,732.0,Artemieva,45098.62,35.75,4307-KWMXE,No,Electronic check,35.75
7133,Female,1.0,No,64.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,4481,Yes,France,752.0,Crawford,139844.04,70.2,7359-SSBJK,No,Credit card (automatic),70.2
7134,Male,0.0,Yes,19.0,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,955.6,No,Germany,679.0,Sykes,54038.62,48.95,6937-GCDGQ,Yes,Bank transfer (automatic),48.95
7135,Female,0.0,Yes,10.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,616.9,No,France,701.0,Marsh,146651.99,65.5,9700-ISPUP,Yes,Electronic check,65.5
